sample_id,hole_id,dataset_id,project_id,campaign_id,from_m,to_m,length_m,cu_pct,mo_pct,au_gt
CA-C01-002-A0084,CA-C01-002,DS01,cerro_azul,CAMPAIGN_01,166.000000000,168.000000000,2.000000000,0.059895774,0.000000000,0.000000000
CA-C01-002-A0085,CA-C01-002,DS01,cerro_azul,CAMPAIGN_01,168.000000000,170.000000000,2.000000000,0.055347760,0.000000000,0.000000000
CA-C01-002-A0086,CA-C01-002,DS01,cerro_azul,CAMPAIGN_01,170.000000000,172.000000000,2.000000000,0.059480860,0.000000000,0.000000000
CA-C01-002-A0087,CA-C01-002,DS01,cerro_azul,CAMPAIGN_01,172.000000000,174.000000000,2.000000000,0.059088173,0.000000000,0.000000000
CA-C01-002-A0088,CA-C01-002,DS01,cerro_azul,CAMPAIGN_01,174.000000000,176.000000000,2.000000000,0.064618521,0.000000000,0.000000000
CA-C01-002-A0089,CA-C01-002,DS01,cerro_azul,CAMPAIGN_01,176.000000000,178.000000000,2.000000000,0.060315537,0.000000000,0.000000000
CA-C01-002-A0090,CA-C01-002,DS01,cerro_azul,CAMPAIGN_01,178.000000000,180.000000000,2.000000000,0.059976857,0.000000000,0.000000000
CA-C01-002-A0091,CA-C01-002,DS01,cerro_azul,CAMPAIGN_01,180.000000000,182.000000000,2.000000000,0.063254016,0.000000000,0.000000000
CA-C01-002-A0092,CA-C01-002,DS01,cerro_azul,CAMPAIGN_01,182.000000000,184.000000000,2.000000000,0.059161312,0.000000000,0.000000000
CA-C01-002-A0093,CA-C01-002,DS01,cerro_azul,CAMPAIGN_01,184.000000000,186.000000000,2.000000000,0.056652305,0.000000000,0.000000000
CA-C01-002-A0094,CA-C01-002,DS01,cerro_azul,CAMPAIGN_01,186.000000000,188.000000000,2.000000000,0.061674700,0.000000000,0.000000000
CA-C01-002-A0095,CA-C01-002,DS01,cerro_azul,CAMPAIGN_01,188.000000000,190.000000000,2.000000000,0.062852043,0.000000000,0.000000000
CA-C01-002-A0096,CA-C01-002,DS01,cerro_azul,CAMPAIGN_01,190.000000000,192.000000000,2.000000000,0.059611259,0.000000000,0.000000000
CA-C01-002-A0097,CA-C01-002,DS01,cerro_azul,CAMPAIGN_01,192.000000000,193.416106179,1.416106179,0.057426979,0.000000000,0.000000000
CA-C01-003-A0001,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,0.000000000,2.000000000,2.000000000,0.028321384,0.000000000,0.000000000
CA-C01-003-A0002,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,2.000000000,4.000000000,2.000000000,0.026904563,0.000000000,0.000000000
CA-C01-003-A0003,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,4.000000000,6.000000000,2.000000000,0.027002886,0.000000000,0.000000000
CA-C01-003-A0004,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,6.000000000,8.000000000,2.000000000,0.026246663,0.000000000,0.000000000
CA-C01-003-A0005,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,8.000000000,10.000000000,2.000000000,0.025553313,0.000000000,0.000000000
CA-C01-003-A0006,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,10.000000000,12.000000000,2.000000000,0.026337181,0.000000000,0.000000000
CA-C01-003-A0007,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,12.000000000,14.000000000,2.000000000,0.023113312,0.000000000,0.000000000
CA-C01-003-A0008,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,14.000000000,16.000000000,2.000000000,0.026617254,0.000000000,0.000000000
CA-C01-003-A0009,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,16.000000000,18.000000000,2.000000000,0.025338987,0.000000000,0.000000000
CA-C01-003-A0010,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,18.000000000,20.000000000,2.000000000,0.026691859,0.000000000,0.000000000
CA-C01-003-A0011,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,20.000000000,22.000000000,2.000000000,0.027605087,0.000000000,0.000000000
CA-C01-003-A0012,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,22.000000000,24.000000000,2.000000000,0.028727315,0.000000000,0.000000000
CA-C01-003-A0013,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,24.000000000,26.000000000,2.000000000,0.027765453,0.000000000,0.000000000
CA-C01-003-A0014,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,26.000000000,28.000000000,2.000000000,0.025777625,0.000000000,0.000000000
CA-C01-003-A0015,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,28.000000000,30.000000000,2.000000000,0.027160929,0.000000000,0.000000000
CA-C01-003-A0016,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,30.000000000,32.000000000,2.000000000,0.026005177,0.000000000,0.000000000
CA-C01-003-A0017,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,32.000000000,34.000000000,2.000000000,0.027754887,0.000000000,0.000000000
CA-C01-003-A0018,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,34.000000000,36.000000000,2.000000000,0.027241815,0.000000000,0.000000000
CA-C01-003-A0019,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,36.000000000,38.000000000,2.000000000,0.025017277,0.000000000,0.000000000
CA-C01-003-A0020,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,38.000000000,40.000000000,2.000000000,0.029162320,0.000000000,0.000000000
CA-C01-003-A0021,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,40.000000000,42.000000000,2.000000000,0.030570236,0.000000000,0.000000000
CA-C01-003-A0022,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,42.000000000,44.000000000,2.000000000,0.025503676,0.000000000,0.000000000
CA-C01-003-A0023,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,44.000000000,46.000000000,2.000000000,0.030164130,0.000000000,0.000000000
CA-C01-003-A0024,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,46.000000000,48.000000000,2.000000000,0.026379820,0.000000000,0.000000000
CA-C01-003-A0025,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,48.000000000,50.000000000,2.000000000,0.028364875,0.000000000,0.000000000
CA-C01-003-A0026,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,50.000000000,52.000000000,2.000000000,0.028007173,0.000000000,0.000000000
CA-C01-003-A0027,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,52.000000000,54.000000000,2.000000000,0.031448504,0.000000000,0.000000000
CA-C01-003-A0028,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,54.000000000,56.000000000,2.000000000,0.032302896,0.000000000,0.000000000
CA-C01-003-A0029,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,56.000000000,58.000000000,2.000000000,0.029055318,0.000000000,0.000000000
CA-C01-003-A0030,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,58.000000000,60.000000000,2.000000000,0.027823323,0.000000000,0.000000000
CA-C01-003-A0031,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,60.000000000,62.000000000,2.000000000,0.032047253,0.000000000,0.000000000
CA-C01-003-A0032,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,62.000000000,64.000000000,2.000000000,0.029383485,0.000000000,0.000000000
CA-C01-003-A0033,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,64.000000000,66.000000000,2.000000000,0.031963169,0.000000000,0.000000000
CA-C01-003-A0034,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,66.000000000,68.000000000,2.000000000,0.029683539,0.000000000,0.000000000
CA-C01-003-A0035,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,68.000000000,70.000000000,2.000000000,0.034953732,0.000000000,0.000000000
CA-C01-003-A0036,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,70.000000000,72.000000000,2.000000000,0.031534464,0.000000000,0.000000000
CA-C01-003-A0037,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,72.000000000,74.000000000,2.000000000,0.027064600,0.000000000,0.000000000
CA-C01-003-A0038,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,74.000000000,76.000000000,2.000000000,0.035363241,0.000000000,0.000000000
CA-C01-003-A0039,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,76.000000000,78.000000000,2.000000000,0.033841576,0.000000000,0.000000000
CA-C01-003-A0040,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,78.000000000,80.000000000,2.000000000,0.034500268,0.000000000,0.000000000
CA-C01-003-A0041,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,80.000000000,82.000000000,2.000000000,0.034537968,0.000000000,0.000000000
CA-C01-003-A0042,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,82.000000000,84.000000000,2.000000000,0.036532384,0.000000000,0.000000000
CA-C01-003-A0043,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,84.000000000,86.000000000,2.000000000,0.036148737,0.000000000,0.000000000
CA-C01-003-A0044,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,86.000000000,88.000000000,2.000000000,0.035021142,0.000000000,0.000000000
CA-C01-003-A0045,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,88.000000000,90.000000000,2.000000000,0.032930969,0.000000000,0.000000000
CA-C01-003-A0046,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,90.000000000,92.000000000,2.000000000,0.035427242,0.000000000,0.000000000
CA-C01-003-A0047,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,92.000000000,94.000000000,2.000000000,0.036610315,0.000000000,0.000000000
CA-C01-003-A0048,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,94.000000000,96.000000000,2.000000000,0.035258830,0.000000000,0.000000000
CA-C01-003-A0049,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,96.000000000,98.000000000,2.000000000,0.036275030,0.000000000,0.000000000
CA-C01-003-A0050,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,98.000000000,100.000000000,2.000000000,0.040638907,0.000000000,0.000000000
CA-C01-003-A0051,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,100.000000000,102.000000000,2.000000000,0.037414256,0.000000000,0.000000000
CA-C01-003-A0052,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,102.000000000,104.000000000,2.000000000,0.037513163,0.000000000,0.000000000
CA-C01-003-A0053,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,104.000000000,106.000000000,2.000000000,0.037299970,0.000000000,0.000000000
CA-C01-003-A0054,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,106.000000000,108.000000000,2.000000000,0.037977383,0.000000000,0.000000000
CA-C01-003-A0055,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,108.000000000,110.000000000,2.000000000,0.036174096,0.000000000,0.000000000
CA-C01-003-A0056,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,110.000000000,112.000000000,2.000000000,0.037704320,0.000000000,0.000000000
CA-C01-003-A0057,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,112.000000000,114.000000000,2.000000000,0.043975383,0.000000000,0.000000000
CA-C01-003-A0058,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,114.000000000,116.000000000,2.000000000,0.039906829,0.000000000,0.000000000
CA-C01-003-A0059,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,116.000000000,118.000000000,2.000000000,0.039388488,0.000000000,0.000000000
CA-C01-003-A0060,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,118.000000000,120.000000000,2.000000000,0.043339111,0.000000000,0.000000000
CA-C01-003-A0061,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,120.000000000,122.000000000,2.000000000,0.045431936,0.000000000,0.000000000
CA-C01-003-A0062,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,122.000000000,124.000000000,2.000000000,0.041705132,0.000000000,0.000000000
CA-C01-003-A0063,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,124.000000000,126.000000000,2.000000000,0.044528585,0.000000000,0.000000000
CA-C01-003-A0064,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,126.000000000,128.000000000,2.000000000,0.043390434,0.000000000,0.000000000
CA-C01-003-A0065,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,128.000000000,130.000000000,2.000000000,0.046982653,0.000000000,0.000000000
CA-C01-003-A0066,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,130.000000000,132.000000000,2.000000000,0.042185926,0.000000000,0.000000000
CA-C01-003-A0067,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,132.000000000,134.000000000,2.000000000,0.048276379,0.000000000,0.000000000
CA-C01-003-A0068,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,134.000000000,136.000000000,2.000000000,0.043389406,0.000000000,0.000000000
CA-C01-003-A0069,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,136.000000000,138.000000000,2.000000000,0.043978245,0.000000000,0.000000000
CA-C01-003-A0070,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,138.000000000,140.000000000,2.000000000,0.049725718,0.000000000,0.000000000
CA-C01-003-A0071,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,140.000000000,142.000000000,2.000000000,0.048831023,0.000000000,0.000000000
CA-C01-003-A0072,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,142.000000000,144.000000000,2.000000000,0.053674673,0.000000000,0.000000000
CA-C01-003-A0073,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,144.000000000,146.000000000,2.000000000,0.048025121,0.000000000,0.000000000
CA-C01-003-A0074,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,146.000000000,148.000000000,2.000000000,0.052915237,0.000000000,0.000000000
CA-C01-003-A0075,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,148.000000000,150.000000000,2.000000000,0.053382671,0.000000000,0.000000000
CA-C01-003-A0076,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,150.000000000,152.000000000,2.000000000,0.047900363,0.000000000,0.000000000
CA-C01-003-A0077,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,152.000000000,154.000000000,2.000000000,0.053857697,0.000000000,0.000000000
CA-C01-003-A0078,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,154.000000000,156.000000000,2.000000000,0.052099425,0.000000000,0.000000000
CA-C01-003-A0079,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,156.000000000,158.000000000,2.000000000,0.050762181,0.000000000,0.000000000
CA-C01-003-A0080,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,158.000000000,160.000000000,2.000000000,0.060959834,0.000000000,0.000000000
CA-C01-003-A0081,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,160.000000000,162.000000000,2.000000000,0.058380396,0.000000000,0.000000000
CA-C01-003-A0082,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,162.000000000,164.000000000,2.000000000,0.052560270,0.000000000,0.000000000
CA-C01-003-A0083,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,164.000000000,166.000000000,2.000000000,0.056618743,0.000000000,0.000000000
CA-C01-003-A0084,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,166.000000000,168.000000000,2.000000000,0.061246422,0.000000000,0.000000000
CA-C01-003-A0085,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,168.000000000,170.000000000,2.000000000,0.057220517,0.000000000,0.000000000
CA-C01-003-A0086,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,170.000000000,172.000000000,2.000000000,0.059804845,0.000000000,0.000000000
CA-C01-003-A0087,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,172.000000000,174.000000000,2.000000000,0.058518582,0.000000000,0.000000000
CA-C01-003-A0088,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,174.000000000,176.000000000,2.000000000,0.056551658,0.000000000,0.000000000
CA-C01-003-A0089,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,176.000000000,178.000000000,2.000000000,0.060781973,0.000000000,0.000000000
CA-C01-003-A0090,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,178.000000000,180.000000000,2.000000000,0.060642438,0.000000000,0.000000000
CA-C01-003-A0091,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,180.000000000,182.000000000,2.000000000,0.061330020,0.000000000,0.000000000
CA-C01-003-A0092,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,182.000000000,184.000000000,2.000000000,0.054947959,0.000000000,0.000000000
CA-C01-003-A0093,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,184.000000000,186.000000000,2.000000000,0.062217593,0.000000000,0.000000000
CA-C01-003-A0094,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,186.000000000,188.000000000,2.000000000,0.063230567,0.000000000,0.000000000
CA-C01-003-A0095,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,188.000000000,190.000000000,2.000000000,0.065674010,0.000000000,0.000000000
CA-C01-003-A0096,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,190.000000000,192.000000000,2.000000000,0.062229367,0.000000000,0.000000000
CA-C01-003-A0097,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,192.000000000,194.000000000,2.000000000,0.066717782,0.000000000,0.000000000
CA-C01-003-A0098,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,194.000000000,196.000000000,2.000000000,0.063735399,0.000000000,0.000000000
CA-C01-003-A0099,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,196.000000000,198.000000000,2.000000000,0.066750507,0.000000000,0.000000000
CA-C01-003-A0100,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,198.000000000,200.000000000,2.000000000,0.067411487,0.000000000,0.000000000
CA-C01-003-A0101,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,200.000000000,202.000000000,2.000000000,0.066825301,0.000000000,0.000000000
CA-C01-003-A0102,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,202.000000000,204.000000000,2.000000000,0.070100606,0.000000000,0.000000000
CA-C01-003-A0103,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,204.000000000,206.000000000,2.000000000,0.066162846,0.000000000,0.000000000
CA-C01-003-A0104,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,206.000000000,208.000000000,2.000000000,0.066770425,0.000000000,0.000000000
CA-C01-003-A0105,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,208.000000000,210.000000000,2.000000000,0.064175992,0.000000000,0.000000000
CA-C01-003-A0106,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,210.000000000,212.000000000,2.000000000,0.071449072,0.000000000,0.000000000
CA-C01-003-A0107,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,212.000000000,214.000000000,2.000000000,0.065216924,0.000000000,0.000000000
CA-C01-003-A0108,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,214.000000000,216.000000000,2.000000000,0.074141273,0.000000000,0.000000000
CA-C01-003-A0109,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,216.000000000,218.000000000,2.000000000,0.068445012,0.000000000,0.000000000
CA-C01-003-A0110,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,218.000000000,220.000000000,2.000000000,0.064244264,0.000000000,0.000000000
CA-C01-003-A0111,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,220.000000000,222.000000000,2.000000000,0.067270247,0.000000000,0.000000000
CA-C01-003-A0112,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,222.000000000,224.000000000,2.000000000,0.068798566,0.000000000,0.000000000
CA-C01-003-A0113,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,224.000000000,226.000000000,2.000000000,0.067533865,0.000000000,0.000000000
CA-C01-003-A0114,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,226.000000000,228.000000000,2.000000000,0.066688932,0.000000000,0.000000000
CA-C01-003-A0115,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,228.000000000,230.000000000,2.000000000,0.069180784,0.000000000,0.000000000
CA-C01-003-A0116,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,230.000000000,232.000000000,2.000000000,0.070636898,0.000000000,0.000000000
CA-C01-003-A0117,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,232.000000000,234.000000000,2.000000000,0.069525892,0.000000000,0.000000000
CA-C01-003-A0118,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,234.000000000,236.000000000,2.000000000,0.069041028,0.000000000,0.000000000
CA-C01-003-A0119,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,236.000000000,238.000000000,2.000000000,0.070990197,0.000000000,0.000000000
CA-C01-003-A0120,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,238.000000000,240.000000000,2.000000000,0.065356287,0.000000000,0.000000000
CA-C01-003-A0121,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,240.000000000,242.000000000,2.000000000,0.068311598,0.000000000,0.000000000
CA-C01-003-A0122,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,242.000000000,244.000000000,2.000000000,0.068569959,0.000000000,0.000000000
CA-C01-003-A0123,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,244.000000000,246.000000000,2.000000000,0.068062518,0.000000000,0.000000000
CA-C01-003-A0124,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,246.000000000,248.000000000,2.000000000,0.067608711,0.000000000,0.000000000
CA-C01-003-A0125,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,248.000000000,250.000000000,2.000000000,0.069694830,0.000000000,0.000000000
CA-C01-003-A0126,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,250.000000000,252.000000000,2.000000000,0.071960204,0.000000000,0.000000000
CA-C01-003-A0127,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,252.000000000,254.000000000,2.000000000,0.071886737,0.000000000,0.000000000
CA-C01-003-A0128,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,254.000000000,256.000000000,2.000000000,0.073718943,0.000000000,0.000000000
CA-C01-003-A0129,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,256.000000000,258.000000000,2.000000000,0.072553649,0.000000000,0.000000000
CA-C01-003-A0130,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,258.000000000,260.000000000,2.000000000,0.071648761,0.000000000,0.000000000
CA-C01-003-A0131,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,260.000000000,262.000000000,2.000000000,0.070927211,0.000000000,0.000000000
CA-C01-003-A0132,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,262.000000000,264.000000000,2.000000000,0.072861825,0.000000000,0.000000000
CA-C01-003-A0133,CA-C01-003,DS01,cerro_azul,CAMPAIGN_01,264.000000000,265.142124442,1.142124442,0.071075628,0.000000000,0.000000000
CA-C01-004-A0001,CA-C01-004,DS01,cerro_azul,CAMPAIGN_01,0.000000000,2.000000000,2.000000000,0.025463139,0.000000000,0.000000000
CA-C01-004-A0002,CA-C01-004,DS01,cerro_azul,CAMPAIGN_01,2.000000000,4.000000000,2.000000000,0.024059398,0.000000000,0.000000000
CA-C01-004-A0003,CA-C01-004,DS01,cerro_azul,CAMPAIGN_01,4.000000000,6.000000000,2.000000000,0.028308379,0.000000000,0.000000000
CA-C01-004-A0004,CA-C01-004,DS01,cerro_azul,CAMPAIGN_01,6.000000000,8.000000000,2.000000000,0.022450592,0.000000000,0.000000000
CA-C01-004-A0005,CA-C01-004,DS01,cerro_azul,CAMPAIGN_01,8.000000000,10.000000000,2.000000000,0.024504671,0.000000000,0.000000000
CA-C01-004-A0006,CA-C01-004,DS01,cerro_azul,CAMPAIGN_01,10.000000000,12.000000000,2.000000000,0.025493064,0.000000000,0.000000000
CA-C01-004-A0007,CA-C01-004,DS01,cerro_azul,CAMPAIGN_01,12.000000000,14.000000000,2.000000000,0.024229805,0.000000000,0.000000000
CA-C01-004-A0008,CA-C01-004,DS01,cerro_azul,CAMPAIGN_01,14.000000000,16.000000000,2.000000000,0.024236326,0.000000000,0.000000000
CA-C01-004-A0009,CA-C01-004,DS01,cerro_azul,CAMPAIGN_01,16.000000000,18.000000000,2.000000000,0.025602169,0.000000000,0.000000000
CA-C01-004-A0010,CA-C01-004,DS01,cerro_azul,CAMPAIGN_01,18.000000000,20.000000000,2.000000000,0.025035231,0.000000000,0.000000000
CA-C01-004-A0011,CA-C01-004,DS01,cerro_azul,CAMPAIGN_01,20.000000000,22.000000000,2.000000000,0.025502766,0.000000000,0.000000000
CA-C01-004-A0012,CA-C01-004,DS01,cerro_azul,CAMPAIGN_01,22.000000000,24.000000000,2.000000000,0.022255108,0.000000000,0.000000000
CA-C01-004-A0013,CA-C01-004,DS01,cerro_azul,CAMPAIGN_01,24.000000000,26.000000000,2.000000000,0.025363749,0.000000000,0.000000000
CA-C01-004-A0014,CA-C01-004,DS01,cerro_azul,CAMPAIGN_01,26.000000000,28.000000000,2.000000000,0.021687719,0.000000000,0.000000000
CA-C01-004-A0015,CA-C01-004,DS01,cerro_azul,CAMPAIGN_01,28.000000000,30.000000000,2.000000000,0.022485815,0.000000000,0.000000000
CA-C01-004-A0016,CA-C01-004,DS01,cerro_azul,CAMPAIGN_01,30.000000000,32.000000000,2.000000000,0.026835061,0.000000000,0.000000000
CA-C01-004-A0017,CA-C01-004,DS01,cerro_azul,CAMPAIGN_01,32.000000000,34.000000000,2.000000000,0.024804523,0.000000000,0.000000000
CA-C01-004-A0018,CA-C01-004,DS01,cerro_azul,CAMPAIGN_01,34.000000000,36.000000000,2.000000000,0.026664562,0.000000000,0.000000000
